"stop_id","stop_name","stop_lon","stop_lat"
"8000030","Bedburg(Erft)",6.572615,50.987478
"8000842","Bedburg-Hau",6.173479,51.758052
"8000846","Beelen",8.116159,51.92932
"8013468","Beelitz Stadt",12.96686,52.239395
"8013467","Beelitz-Heilstätten",12.926057,52.262345
"8002815","Beerfelden Hetzbach",8.992856,49.594899
"8010029","Beeskow",14.250974,52.177684
"8011125","Beetz-Sommerfeld",13.022086,52.804259
"8000850","Behringersdorf",11.198498,49.481574
"8000851","Beienheim",8.821022,50.359131
"8011131","Beilrode",13.064935,51.571005
"8000858","Beimerstetten",9.976835,48.480974
"8000860","Beldorf",9.356217,54.125266
"8011132","Belgershain",12.542785,51.233947
"8011133","Belleben",11.633376,51.673603
"8000862","Bellenberg",10.09039,48.254645
"8000861","Bellheim Am Mühlbuckel",8.297626,49.192639
"8000863","Bellheim Bf",8.29456,49.188303
"8000865","Bempflingen",9.273425,48.572364
"8000869","Benediktbeuern",11.403051,47.709121
"8000870","Bengel",7.05803,50.010379
"8017002","Benneckenstein",10.714811,51.673547
"8000871","Bennemühlen",9.726836,52.580993
"8013362","Bennewitz",12.70843,51.355926
"8000872","Bennigsen",9.666376,52.240733
"8000873","Benningen(Neckar)",9.244504,48.943614
"8011138","Bennungen",11.122989,51.464006
"8011139","Benshausen",10.602208,50.657009
"8000031","Bensheim",8.616717,49.681329
"8000877","Bensheim-Auerbach",8.613366,49.701557
"8011140","Bentwisch",12.210506,54.117193
"8000882","Beratzhausen",11.807853,49.092846
"8011142","Berbisdorf",13.725065,51.186194
"8011143","Berbisdorf Anbau",13.72739,51.197771
"8000885","Berchtesgaden Hbf",12.999058,47.626688
"8000890","Berg(Pfalz)",8.212761,48.980676
"8011144","Berga(Elster)",12.158865,50.747189
"8010032","Berga-Kelbra",11.014599,51.45217
"8010033","Bergen auf Rügen",13.417821,54.4205
"8000888","Bergen(Oberbay)",12.592846,47.82527
"8000889","Bergenweiler",10.272879,48.576297
"8080100","Bergfelde(b Berlin)",13.320244,52.670303
"8007864","Berghausen Am Stadion",8.53601,49.002456
"8007863","Berghausen Pfinzbrücke",8.52092,49.006467
"8000892","Berghausen(b Wittgenstein)",8.35001,51.033036
"8000893","Berghausen(Baden)",8.530169,49.00575
"8000894","Berghausen(Pfalz)",8.406173,49.295449
"8000355","Bergheim(Erft)",6.646302,50.951706
"8000899","Bergisch Gladbach",7.124553,50.991461
"8011149","Bergsdorf",13.260794,52.936565
"8000902","Bergtheim",10.076473,49.8993
"8011150","Bergwitz",12.576213,51.803696
"8000903","Beringen Bad Bf",8.574616,47.694897
"8000901","Beringerfeld",8.592771,47.695308
"8000904","Beringhausen",8.751414,51.407771
"8000905","Beringstedt",9.537501,54.113667
"8011154","Berkenbrück",14.165217,52.35719
"8011155","Berlin Alexanderplatz",13.410961,52.521481
"8089001","Berlin Alexanderplatz (S)",13.411007,52.521642
"8089103","Berlin Alt-Reinickendorf",13.349617,52.578091
"8089002","Berlin Anhalter Bf",13.381362,52.503486
"8089003","Berlin Attilastr.",13.360951,52.447681
"8089004","Berlin Baumschulenweg",13.490097,52.467244
"8089005","Berlin Bellevue",13.348263,52.519955
"8089006","Berlin Betriebsbf Rummelsburg",13.497786,52.493827
"8089007","Berlin Betriebsbf Schöneweide",13.52368,52.446905
"8089118","Berlin Beusselstraße",13.329042,52.534354
"8089008","Berlin Bornholmer Str.",13.397943,52.554491
"8089009","Berlin Botanischer Garten",13.306766,52.447784
"8089044","Berlin Brandenburger Tor",13.381815,52.516506
"8089010","Berlin Buckower Chaussee",13.382912,52.410351
"8089107","Berlin Bundesplatz",13.32959,52.477617
"8089101","Berlin Eichborndamm",13.316835,52.577722
"8089012","Berlin Feuerbachstr.",13.332575,52.463546
"8089013","Berlin Frankfurter Allee",13.47441,52.515168
"8011306","Berlin Friedrichstraße",13.387314,52.520394
"8089014","Berlin Gehrenseestr.",13.524834,52.556011
"8011102","Berlin Gesundbrunnen",13.388513,52.548963
"8089015","Berlin Gesundbrunnen(S)",13.388513,52.548963
"8089011","Berlin Greifswalder Str",13.439561,52.54002
"8089016","Berlin Grünbergallee",13.542485,52.399411
"8089017","Berlin Hackescher Markt",13.402364,52.522622
"8011160","Berlin Hbf",13.369545,52.525592
"8089021","Berlin Hbf (S-Bahn)",13.369545,52.525592
"8098160","Berlin Hbf (tief)",13.369545,52.525592
