"stop_id","stop_name","stop_lon","stop_lat"
"20023831","Niederkrüchten, Overhetfeld Kapelle",6.16127,51.23289
"20023623","Niederkrüchten, Talweg",6.1794,51.22051
"20023776","Niederkrüchten, Dam Sägewerk",6.19237,51.21179
"20023777","Niederkrüchten, Dam",6.19004,51.21585
"20023318","Niederkrüchten, Schulzentrum",6.21368,51.19581
"20023317","Niederkrüchten, Felderhausen",6.21855,51.19574
"20023624","Niederkrüchten, Am Ertekamp",6.18566,51.22375
"20023315","Niederkrüchten, Lindbruch",6.2188,51.19978
"20023617","Niederkrüchten, Silverbeek",6.23157,51.19049
"20023314","Niederkrüchten, Brahmsstraße",6.21719,51.20396
"20023625","Niederkrüchten, An der Beek Ziegelei",6.18701,51.23124
"20023629","Brüggen (Kr Viersen), Am Bruch",6.17113,51.24376
"20023778","Niederkrüchten, Heyen",6.19981,51.2235
"20023781","Niederkrüchten, Abzw. Hariksee",6.21354,51.21383
"20023313","Niederkrüchten, Abzw. Gützenrath",6.21522,51.21327
"20023628","Brüggen (Kr Viersen), Roermonder Str.",6.18039,51.24185
"20023780","Niederkrüchten, Gützenrath",6.21216,51.21711
"20023630","Brüggen (Kr Viersen), Elster Weg",6.1767,51.2458
"20023615","Schwalmtal (N`rhein), Lüttelforster Mühle",6.24218,51.19188
"20023627","Brüggen (Kr Viersen), Burg",6.18653,51.23899
"20023626","Brüggen (Kr Viersen), Dilborner Str.",6.1894,51.2375
"20023632","Brüggen (Kr Viersen), Brüggen Markt",6.18548,51.24222
"20023631","Brüggen (Kr Viersen), Friedhof",6.18234,51.24463
"20023312","Niederkrüchten, Brempt",6.22147,51.21451
"20023779","Niederkrüchten, Laar",6.2082,51.22626
"20023715","Brüggen (Kr Viersen), Zollhäuser",6.18414,51.24639
"20023845","Brüggen (Kr Viersen), Hagenkreuzweg",6.18883,51.24342
"20023311","Niederkrüchten, Brempt Campingplatz",6.22707,51.21432
"20023716","Brüggen (Kr Viersen), Eichenweg",6.18398,51.25054
"80021670","Spa, Spa",5.85551,50.49008
"20023717","Brüggen (Kr Viersen), Genholt",6.18393,51.25611
"80022363","Spa, Spa-Géronstère",5.86662,50.48927
"20023310","Schwalmtal (N`rhein), Abzweig Hagen",6.2409,51.21698
"20023844","Brüggen (Kr Viersen), Tierpark",6.18664,51.25953
"20023721","Brüggen (Kr Viersen), An der Kreuzstraße",6.20472,51.24834
"20023846","Brüggen (Kr Viersen), Born",6.21068,51.24421
"20023718","Brüggen (Kr Viersen), Genholt Kreuz",6.19125,51.25868
"20023309","Schwalmtal (N`rhein), Abzweig Linde",6.24576,51.21883
"20023720","Brüggen (Kr Viersen), Jacobsend",6.20125,51.25551
"20023308","Schwalmtal (N`rhein), Schier",6.24987,51.21679
"20023719","Brüggen (Kr Viersen), Lüttelbracht Kirche",6.19701,51.2589
"20023847","Brüggen (Kr Viersen), Hustenfeld",6.21651,51.24549
"20023769","Schwalmtal (N`rhein), Linde",6.24455,51.22315
"20023853","Schwalmtal (N`rhein), Birkenweg",6.24085,51.22938
"20023745","Brüggen (Kr Viersen), Am Hollenberg",6.18807,51.27102
"20023852","Schwalmtal (N`rhein), Ringstr.",6.24133,51.23298
"20023722","Brüggen (Kr Viersen), Genrohe",6.21629,51.25272
"20023848","Brüggen (Kr Viersen), Haverslohe",6.22572,51.24688
"20023744","Brüggen (Kr Viersen), Bracht Altenheim",6.1903,51.2743
"20023746","Brüggen (Kr Viersen), Alster Kirchweg",6.19766,51.27018
"20023851","Schwalmtal (N`rhein), St.Georg",6.24837,51.23391
"20023849","Schwalmtal (N`rhein), Heidweiher",6.23919,51.24302
"20023850","Schwalmtal (N`rhein), Kasender Str.",6.24611,51.23811
"20022801","Brüggen (Kr Viersen), Solferinostraße",6.19269,51.27786
"20023747","Brüggen (Kr Viersen), Alst Mitte",6.2054,51.27088
"20023743","Brüggen (Kr Viersen), Bracht Westwall",6.19431,51.28097
"20023723","Brüggen (Kr Viersen), Happelter Heide",6.22921,51.25876
"20022802","Brüggen (Kr Viersen), Bracht Südwall",6.19823,51.28222
"20023741","Brüggen (Kr Viersen), Boerholzer Straße",6.21159,51.27447
"20023843","Brüggen (Kr Viersen), Bracht Nordwall",6.19583,51.28505
"20022803","Brüggen (Kr Viersen), Kahrstraße",6.19635,51.28873
"20023842","Brüggen (Kr Viersen), Hülst",6.19638,51.29114
"20023724","Viersen, Jägerhaus",6.24235,51.26223
"20023740","Brüggen (Kr Viersen), Boerholz",6.22382,51.27793
"20023841","Brüggen (Kr Viersen), Heidhausener Weg",6.19844,51.29607
"20023840","Brüggen (Kr Viersen), Kaldenkir. Stadtgrenze",6.20036,51.29889
"20023725","Nettetal, Kindt",6.23934,51.2725
"20023739","Nettetal, Bruckrath",6.23157,51.27994
"80022277","Eindhoven, Stationsweg",5.48128,51.44187
"20023773","Nettetal, Kreuzmönchstr.",6.18211,51.31332
"20023748","Nettetal, Am Schwimmbad",6.18966,51.3162
"20023726","Nettetal, Schaag Hubertusplatz",6.24476,51.28065
"20023749","Nettetal, Ravensstraße",6.19038,51.31895
"20023839","Nettetal, Kaldenkirchen Bruch",6.20282,51.31355
"20023774","Nettetal, Frankstraße",6.19715,51.31756
"20023753","Nettetal, Kaldenkirchen Krankenhaus",6.20118,51.31669
"20023738","Nettetal, Speck",6.24799,51.28633
"20023750","Nettetal, Steyler Straße",6.19525,51.3205
"20023813","Nettetal, Bieth",6.23688,51.29658
"20023814","Nettetal, Breyell Bf",6.24299,51.29377
"20023752","Nettetal, Kaldenkirchen Markt",6.20054,51.32126
"20023838","Nettetal, Karlstraße",6.19921,51.32262
"20023751","Nettetal, Bahnhofstraße",6.19879,51.32311
"20023827","Nettetal, Christian-Rötzel-Allee",6.24156,51.29707
"20023736","Nettetal, Lambertimarkt",6.24748,51.29797
"20023754","Nettetal, Kaldenkirchen Bf",6.20432,51.32576
"20023952","Nettetal, Leuther Str.",6.20717,51.32759
"20023818","Nettetal, Am Kastell",6.24822,51.30457
"20023817","Nettetal, Leutherheide",6.24027,51.31054
"20023816","Nettetal, Trafohaus",6.23534,51.32008
"20023815","Nettetal, De Wittsee",6.23086,51.32558
"20023755","Nettetal, Leuth Schule",6.22263,51.33565
"24035561","Venlo, Bahnhof",6.1717,51.36517
"20023756","Nettetal, Heronger Str.",6.22901,51.33841
"20035468","Straelen, Landesgrenze",6.21764,51.38202
"20035427","Straelen, Landgard",6.23104,51.38112
"20035390","Straelen, Carl-Kühne-Straße",6.24728,51.38196
"20035399","Straelen, Niederdorf",6.24421,51.38795
"20035867","Straelen, Dammerbruch",6.2168,51.4052
"20035400","Straelen, Rieth",6.23715,51.39587
"20035334","Straelen, Schlousweg",6.24912,51.38976
"20035987","Straelen, Am Lommerskamp",6.23398,51.39812
"20035877","Straelen, Zollhäuser",6.22277,51.40977
"20035979","Straelen, Veenweg II",6.21711,51.4128
"20035359","Straelen, Brüxken Feuerwehr",6.24343,51.40144
"20035401","Straelen, Brüxken",6.24725,51.40256
"20035971","Straelen, Dam II",6.24221,51.40928
"20035868","Straelen, Kastanienburg",6.23152,51.41644
"20035980","Straelen, Veenweg/Zur Spinne",6.22096,51.42168
"20035970","Straelen, Dam I",6.24299,51.41689
"20035978","Straelen, Veenweg I",6.22336,51.4272
"20035338","Straelen, Dam Seyen",6.24279,51.42051
"20035351","Straelen, Sanddyck",6.2431,51.427
"20036024","Straelen, Im Rehpark",6.21665,51.44236
"20035340","Straelen, Grenzweg",6.22814,51.43819
"20035976","Straelen, Loydyck",6.24204,51.43375
"20035876","Straelen, Westerbroek",6.24966,51.43026
"20035341","Straelen, Grenzweg 8",6.23699,51.44222
"20035981","Straelen, Wiesental",6.2415,51.44126
"20035999","Straelen, Westerbroek Straeten",6.22971,51.44977
"20035358","Straelen, Woltersberg",6.24184,51.44457
"20035337","Straelen, Bormig",6.24123,51.45105
"20035347","Straelen, Lommerweg",6.23829,51.45373
"20035410","Straelen, Auwel",6.24378,51.46214
"20035411","Straelen, Auwel Kirche",6.24507,51.46441
"20035342","Straelen, Grundschule Holt",6.24483,51.4653
"20035412","Straelen, Holt",6.24847,51.4742
"20035469","Geldern, Waldfreibad",6.22689,51.49365
"20035110","Geldern, Am Puhl",6.23135,51.49345
"20035141","Geldern, Am Erlkönig",6.23349,51.49641
"20035416","Geldern, Maasstraße",6.23868,51.49549
"20035415","Geldern, Flutweg",6.24202,51.49468
"20035417","Geldern, Bergsteg",6.23852,51.49763
"20035114","Geldern, St.-Luzia-Grundschule",6.24284,51.49788
"20035418","Geldern, Walbeck Friedhof",6.24313,51.49967
"20035465","Geldern, Florastraße",6.24853,51.49951
"80000915","Dorfprozelten, Dorfprozelten",9.38216,49.77938
"80001117","Stadtprozelten, Stadtprozelten",9.41098,49.78359
"80000934","Faulbach (Unterfr), Faulbach (Main)",9.43762,49.78693
"80001081","Reistenhausen, Collenberg",9.32971,49.77112
"80000958","Hasloch (Main), Hasloch (Main)",9.48213,49.78933
"80000936","Kirschfurt, Freudenberg-Kirschfurt",9.31798,49.74375
"80001629","Wertheim (TBB), Wertheim-Bestenheid",9.49994,49.78619
"80001630","Wertheim (TBB), Wertheim",9.5131,49.76202
"80002895","Reicholzheim, Bahnhof Reicholzheim",9.52754,49.72851
"80000983","Klingenberg (Main), Klingenberg",9.17655,49.78142
"80001005","Miltenberg, Miltenberg",9.24847,49.70648
"80001157","Wörth (Main), Wörth (Main)",9.15696,49.79346
"80000927","Erlenbach (Main), Erlenbach",9.15443,49.80363
"80000982","Kleinheubach, Kleinheubach",9.20747,49.72142
"80000947","Elsenfeld, Glanzstoffwerke",9.15219,49.82857
"80001047","Elsenfeld, Bahnhof Obernburg-Elsenfeld",9.15422,49.84074
"80000989","Kleinwallstadt, Kleinwallstadt",9.16817,49.87491
"80000995","Laudenbach (Ufr), Laudenbach am Main",9.17912,49.74253
"80002894","Bronnbach, Kloster Bronnbach",9.54351,49.71514
"80003622","Breitendiel, Bahnhof Breitendiel",9.22505,49.69138
"80001125","Sulzbach (Main), Sulzbach (Main)",9.14653,49.91797
"80003623","Weilbach (Unterfr), Weilbach (Unterfr)",9.21317,49.66868
"80002893","Gamburg, Bahnhof Gamburg",9.59558,49.6983
"80002892","Niklashausen, Bahnhof Niklashausen",9.61391,49.7017
"80003625","Schneeberg (b Amorb), Schneeberg im Odenwald",9.2508,49.6411
"80020443","Obernau (Aschaffenb), Bahnhof Obernau",9.13609,49.93454
"80003624","Amorbach (Kr MIL), Amorbach",9.22315,49.64561
"80003626","Rippberg, Bahnhof Rippberg",9.29119,49.62472
"80000991","Laufach, Laufach",9.27769,50.01068
"80001154","Wiesthal (Ufr), Wiesthal",9.44105,50.01684
"80000968","Hösbach, Hösbach",9.229,49.99971
"80000886","Aschaffenburg, Südbahnhof",9.15258,49.96846
"80021606","Aschaffenburg, Hochschule",9.16042,49.97445
"80000961","Heigenbrücken, Heigenbrücken",9.36394,50.02723
"80000881","Aschaffenburg, Hauptbahnhof",9.1437,49.98056
"80002891","Hochhausen (Tauber), Bahnhof Hochhausen",9.63324,49.66382
"80000997","Lohr (Main), Lohr Bahnhof",9.58072,50.00441
"80003627","Walldürn, Walldürn",9.36754,49.57802
"80001056","Partenstein, Partenstein",9.52399,50.03838
"80000303","Höchst (Odw), Höchst (Odenw)",8.98854,49.7945
"80000338","Mainaschaff, Mainaschaff",9.08573,49.98241
"80000295","Höchst (Odw), Höchst Hetschbach",8.9832,49.80759
"80000316","Bad König, Bad König",9.00153,49.73857
"80000345","Höchst (Odw), Mümling-Grumbach",8.98564,49.77167
"80000407","Stockstadt (Main), Stockstadt (Main)",9.06336,49.97663
"80000438","Bad König, Bad König Zell",8.99411,49.72032
"80001606","Tauberbischofsheim, Tauberbischofsheim",9.65829,49.62363
"80007225","Königshofen a.d.Kahl, Bahnhof Königshofen",9.20599,50.05885
"80007224","Blankenbach (Ufr), Blankenbach",9.23006,50.06521
"80000320","Kleinostheim, Kleinostheim",9.07226,50.00265
"80007226","Schimborn, Bahnhof Schimborn",9.18681,50.05777
"80003628","Hainstadt (Baden), Bahnhof Hainstadt",9.32688,49.54306
"80000347","Michelstadt, Michelstadt",9.00145,49.68486
"80000424","Wiebelsbach, Groß-Umstadt Wiebelsbach",8.94085,49.83343
"80002890","Dittigheim, Bahnhof Dittigheim",9.67491,49.60796
"80007223","Schöllkrippen, Schöllkrippen",9.24421,50.08585
"80004815","Erbach (Odw), Nordbahnhof",8.98996,49.66958
"80007227","Mömbris, Mömbris",9.16622,50.07031
"80000390","Kleinostheim, Rückersbacher Schlucht",9.05718,50.01963
"80000318","Groß-Umstadt, Groß-Umstadt Klein Umstadt",8.93864,49.89437
"80003629","Buchen (Odenwald), Buchen (Odenw)",9.32718,49.52353
"80000978","Karlstadt (Main), Karlstadt (Main)",9.76815,49.9629
"80002889","Distelhausen (Tbb.), Bahnhof Distelhausen",9.68351,49.59824
"80000254","Erbach (Odw), Erbach",8.98983,49.65671
"80000283","Groß-Umstadt, Groß Umstadt Mitte",8.92417,49.86521
"80000325","Babenhausen (Hess), Babenhausen Langstadt",8.94574,49.92227
"80003630","Buchen (Odenwald), Ostbahnhof",9.33214,49.51915
"80001080","Markt Retzbach, Retzbach-Zellingen",9.81421,49.90515
"80000963","Himmelstadt, Himmelstadt",9.80822,49.92344
"80020323","Strötzbach, Bahnhof Strötzbach",9.15623,50.07947
"80000205","Babenhausen (Hess), Babenhausen (Hess)",8.95718,49.95796
"80000327","Otzberg, Otzberg Lengfeld",8.90274,49.83945
"80001132","Thüngersheim, Thüngersheim",9.8403,49.87798
"80000998","Langenprozelten, Bahnhof Langenprozelten",9.66138,50.06157
"80007228","Niedersteinbach (Ufr, Niedersteinbach",9.14856,50.0866
"80001150","Wernfeld, Bahnhof Wernfeld",9.72553,50.02606
"80000948","Gemünden (Main), Gemünden (Main)",9.69989,50.05002
"80000233","Dettingen (Main), Bahnhof Dettingen",9.03681,50.04256
"80002897","Grünsfeld, Grünsfeld",9.74545,49.60494
"80004816","Hesseneck, Hesseneck Schöllenbach",9.06746,49.56592
"80002896","Gerlachsheim, Bahnhof Gerlachsheim",9.71061,49.58089
"80021850","Gemünden (Main), Kleingemünden",9.6877,50.06299
"80000294","Hergershausen (DA), Bahnhof Hergershausen",8.91657,49.9368
"80001141","Veitshöchheim, Veitshöchheim",9.8762,49.83143
"80001160","Würzburg, Bahnhof Zell",9.88459,49.80494
"80020324","Michelbach (Unterfr), Bahnhof Herrnmühle",9.1183,50.09979
"80000437","Zellhausen, Mainhausen Zellhausen",8.96995,50.01615
"80001545","Lauda, Bahnhof Lauda",9.70951,49.56539
"80013001","Eubigheim, Eubigheim",9.53802,49.50173
"80000202","Altheim (Hess), Bahnhof Altheim",8.8909,49.92333
"80000307","Hetzbach, Beerfelden Hetzbach",8.99285,49.5949
"80007230","Kälberau, Bahnhof Kälberau",9.09144,50.09091
"80001076","Rieneck, Rieneck",9.66413,50.09167
"80007229","Michelbach (Unterfr), Bahnhof Michelbach",9.1045,50.09981
"80007231","Alzenau (Unterfr), Bahnhof Burg",9.07434,50.08793
"80004817","Hesseneck, Hesseneck Kailbach",9.07748,49.53934
"80007232","Alzenau (Unterfr), Bahnhof Alzenau",9.0656,50.08872
"80003631","Bödigheim, Bahnhof Bödigheim",9.31721,49.47593
"80020432","Alzenau (Unterfr), Nordbahnhof",9.05139,50.08944
"80002898","Zimmern (b Grünsfeld, Bahnhof Zimmern",9.7905,49.59535
"80000396","Seligenstadt (Main), Seligenstadt (Hess)",8.96747,50.04146
"80000387","Reinheim (Odenw), Reinheim (Odenw)",8.83569,49.8298
"80002901","Kirchheim (Unterfr), Kirchheim (Unterfr)",9.85772,49.65675
"80001540","Königshofen (TBB), Bahnhof Königshofen",9.72467,49.54602
"80020327","Kahl (Main), Bahnhof Kopp / Heide",9.01577,50.07915
"80003611","Münster (Dieburg), Münster (b Dieburg)",8.85389,49.92368
"80000317","Kahl (Main), Kahl (Main)",9.00547,50.07688
"80000236","Dieburg, Dieburg",8.8398,49.90369
"80021775","Reichenberg (Ufr), Reichenberg (Unterfr)",9.91289,49.73113
"80002900","Gaubüttelbrunn, Bahnhof Gaubüttelbrunn",9.85458,49.63432
"80001152","Würzburg, Hauptbahnhof",9.93577,49.8018
"80013002","Rosenberg (Odenwald), Rosenberg (Baden)",9.47142,49.45759
"80002899","Wittighausen (TBB), Wittighausen",9.84625,49.61841
"80003104","Wolfsmünster, Bahnhof Wolfsmünster",9.73489,50.09451
"80002902","Geroldshausen (Ufr), Geroldshausen",9.90399,49.68694
"80003610","Eppertshausen, Eppertshausen",8.84236,49.94537
"80002903","Würzburg, Südbahnhof",9.94351,49.78819
"80013199","Wölchingen, Bahnhof Wölchingen",9.64005,49.4856
"80003604","Dudenhofen (b Off), Rodgau-Dudenhofen",8.88448,50.01066
"80000280","Großkrotzenburg, Großkrotzenburg",8.98279,50.08772
"80003603","Nieder-Roden (Kr OF), Rodgau-Nieder Roden",8.87121,49.99744
"80001349","Seckach, Seckach",9.33847,49.44116
"80000900","Burgsinn, Burgsinn",9.65607,50.15032
"80003602","Rollwald, Rodgau-Rollwald",8.84655,49.98798
"80003105","Gräfendorf (Unterfr), Gräfendorf",9.73716,50.11828
"80003605","Jügesheim, Rodgau-Jügesheim",8.87896,50.02598
"80001390","Zimmern (Bauland), Zimmern (bei Seckach)",9.37197,49.43041
"80001496","Edelfingen, Bahnhof Edelfingen",9.74311,49.51302
"80000292","Hainstadt (Main), Hainburg Hainstadt",8.93814,50.07811
"80001205","Kleineicholzheim, Bahnhof Eicholzheim",9.29031,49.43244
"80001570","Osterburken, Osterburken",9.42269,49.42966
"80003601","Ober-Roden, Bahnhof Ober Roden",8.82896,49.97362
"80001166","Adelsheim, Nordbahnhof",9.39275,49.42149
"80003606","Hainhausen, Rodgau-Hainhausen",8.87562,50.04022
"80003107","Weickersgrüben, Bahnhof Weickersgrüben",9.78255,50.10706
"80003106","Michelau a d Saale, Bahnhof Michelaubrück",9.76768,50.11671
"80003583","Weiskirchen (b Off), Rodgau-Weiskirchen",8.87783,50.05258
"80000276","Gelnhausen, Gelnhausen",9.18928,50.19634
"80001329","Oberschefflenz, Oberschefflenz",9.27885,49.41692
"80000298","Hailer, Bahnhof Hailer-Meerholz",9.15066,50.18967
"80000369","Niedermittlau, Bahnhof Niedermittlau",9.10926,50.17861
"80000311","Hanau, Hanau Klein Auheim",8.93428,50.10073
"80000399","Langenselbold, Langenselbold",9.05768,50.16207
"80000273","Großauheim, Großauheim (Kr Hanau)",8.9439,50.10706
"80003600","Urberach, Bahnhof Urberach",8.79816,49.97514
"80000289","Haitz, Bahnhof Haitz-Höchst",9.22682,50.20863
"80000389","Rodenbach (b Hanau), Rodenbach (b Hanau)",9.01256,50.14727
"80003108","Morlesau, Morlesau",9.79907,50.11714
"80000421","Wolfgang (Hanau), Bahnhof Wolfgang",8.95747,50.12311
"80001017","Mittelsinn, Mittelsinn",9.62342,50.19119
"80001486","Bad Mergentheim, Bad Mergentheim",9.77166,49.49365
"80001462","Adelsheim, Ostbahnhof",9.39512,49.40312
"80003618","Fürth (Odenwald), Fürth (Odenw)",8.781,49.64853
"80000426","Wirtheim, Bahnhof Wirtheim",9.25893,50.22578
"80000287","Hanau, Hauptbahnhof",8.929,50.12095
"80003478","Lieblos, Bahnhof Lieblos",9.14402,50.2071
"80003607","Obertshausen (Kr Off, Obertshausen (Kr Offenbach)",8.85342,50.07223
"80001046","Obersinn, Obersinn",9.6178,50.20902
"80001165","Auerbach (Bauland), Bahnhof Auerbach",9.22328,49.39956
"80020332","Dietzenbach, Dietzenbach",8.78554,50.00806
"80001538","Igersheim, Igersheim",9.81253,49.49343
"80020550","Dietzenbach, Mitte",8.78899,50.01725
"80001201","Eberbach (Neckar), Eberbach",8.98415,49.46577
"80000321","Steinheim (Main), Bahnhof Steinheim",8.90685,50.12137
"80020568","Dietzenbach, Dietzenbach-Steinberg",8.79263,50.02524
"80003617","Lörzenbach, Bahnhof Lörzenbach-Fahrenbach",8.76444,49.63868
"80003109","Diebach (Saale), Diebach",9.83766,50.12869
"80001587","Sennfeld (Baden), Sennfeld",9.38051,49.37876
"80003531","Hanau, Nordbahnhof",8.92585,50.14143
"80000305","Hanau, Westbahnhof",8.90882,50.13195
"80003616","Rimbach (Odenwald), Rimbach",8.7573,49.62735
"80020463","Offenbach (Main), Waldhof",8.82894,50.08169
"80001197","Dallau, Bahnhof Dallau",9.18755,49.38808
"80000417","Wächtersbach, Wächtersbach",9.29583,50.25396
"80020569","Heusenstamm, Heusenstamm",8.80221,50.06007
"80000976","Jossa (Sinntal), Bahnhof Jossa",9.60418,50.2325
"80003110","Hammelburg, Hammelburg",9.88297,50.12004
"80003477","Mittel-Gründau, Bahnhof Mittel Gründau",9.11982,50.2308
"80001555","Markelsheim, Bahnhof Markelsheim",9.83542,49.47826
"80003615","Zotzenbach, Bahnhof Zotzenbach",8.75322,49.60937
"80001391","Zwingenberg (Baden), Zwingenberg (Baden)",9.04283,49.41603
"80007182","Dietesheim, Mühlheim(Main)-Dietesheim",8.858,50.12052
"80001583","Roigheim, Roigheim",9.34183,49.36084
"80020571","Hammelburg, Ost",9.90211,50.11589
"80001315","Neckarburken, Bahnhof Neckarburken",9.16372,49.37838
"80000306","Hanau, Wilhelmsbad",8.88325,50.14387
"80003608","Offenbach (Main), Bahnhof Offenbach-Bieber",8.80837,50.09054
"80001314","Neckargerach, Neckargerach",9.0747,49.3979
"80000346","Mühlheim (Main), Mühlheim",8.83764,50.11928
"80001281","Lindach (Baden), Bahnhof Lindach",9.00646,49.41692
"80000222","Bad Soden-Salmünster, Bad Soden-Salmünster",9.37205,50.28074
"80001504","Elpersheim, Bahnhof Elpersheim",9.87343,49.47309
"80003530","Bruchköbel, Bruchköbel",8.91929,50.18619
"80003111","Langendorf (Unterfr), Bahnhof Westheim-Langendorf",9.93274,50.12577
"80000291","Hochstadt (Maintal), Bahnhof Maintal Ost",8.83671,50.14234
"80003609","Offenbach (Main), Ostbahnhof",8.78437,50.10277
"80001182","Binau, Binau",9.08363,49.37259
"80001625","Weikersheim, Weikersheim",9.90571,49.47846
"80001254","Hirschhorn (Neckar), Hirschhorn (Neckar)",8.89606,49.44267
"80001306","Mosbach (Baden), Mosbach (Baden)",9.14365,49.35256
"80000377","Offenbach (Main), Hauptbahnhof",8.76074,50.09927
"80007179","Offenbach (Main), Marktplatz",8.76363,50.10585
"80000218","Bischofsheim (Hanau), Bahnhof Maintal West",8.8053,50.14099
"80020511","Mosbach (Baden), Westbahnhof",9.13404,49.34677
"80001559","Möckmühl, Möckmühl",9.35798,49.32111
"80001324","Neckarelz, Mosbach-Neckarelz",9.11309,49.34848
"80007180","Offenbach (Main), Ledermuseum",8.75049,50.10599
"80003112","Elfershausen (Ufr), Bahnhof Elfershausen-Trimberg",9.96911,50.14048
"80000394","Steinau a.d. Straße, Steinau (Straße)",9.44316,50.31435
"80001546","Laudenbach (Württ), Bahnhof Laudenbach",9.9231,49.45543
"80000266","Frankfurt (Main), Mainkur",8.76744,50.13461
"80003529","Ostheim (Kr Hanau), Bahnhof Ostheim",8.90338,50.2191
"80003476","Büdingen (Oberhess), Büdingen (Oberhess)",9.10259,50.28887
"80001317","Neckarhausen (b.Eber, Neckarhausen b Neckarsteinach",8.8797,49.41695
"80001603","Siglingen, Bahnhof Siglingen",9.30534,49.29744
"80003487","Kilianstädten, Bahnhof Schöneck-Kilianstädten",8.84042,50.20178
"80001316","Neckarzimmern, Neckarzimmern",9.13758,49.31657
"80003488","Oberdorfelden, Bahnhof Schöneck-Oberdorfelden",8.82339,50.19615
"80003485","Windecken (Hanau), Bahnhof Nidderau-Windecken",8.87606,50.22506
"80001633","Züttlingen, Bahnhof Züttlingen",9.32912,49.29166
"80003475","Büches, Bahnhof Büches-Düdelsheim",9.06675,50.29737
"80003484","Nidderau, Nidderau",8.88023,50.23082
"80000409","Sterbfritz, Bahnhof Sterbfritz",9.62542,50.31287
"80003955","Aglasterhausen, Aglasterhausen",8.99083,49.35009
"80003489","Niederdorfelden, Niederdorfelden",8.80903,50.19316
"80003486","Büdesheim (Oberhess), Bahnhof Schöneck-Büdesheim",8.8436,50.21495
"80001240","Haßmersheim, Haßmersheim",9.15413,49.30403
"80001565","Neudenau, Neudenau",9.27082,49.28837
"80003483","Eichen (Nidder), Bahnhof Nidderau-Eichen",8.91749,50.25595
"80001323","Neckarsteinach, Neckarsteinach",8.84143,49.40491
"80000410","Schlüchtern, Schlüchtern",9.51004,50.34118
"80001537","Herbolzheim (Jagst), Bahnhof Herbolzheim",9.25982,49.2815
"80003490","Gronau b Bad Vilbel, Bahnhof Bad Vibel-Gronau",8.78321,50.19153
"80001566","Niederstetten (TBB), Niederstetten",9.91508,49.40357
"80003482","Höchst (Nidder), Altenstadt-Höchst",8.92341,50.26976
"80003480","Lindheim, Bahnhof Altenstadt-Lindheim",8.97878,50.29133
"80003481","Altenstadt (Hess), Altenstadt (Hess)",8.94398,50.2834
"80001235","Gundelsheim (Neckar), Gundelsheim (Neckar)",9.15787,49.28293
"80003474","Bleichenbach (Oberh), Bahnhof Bleichenbach",9.05158,50.32033
"80007716","Hüffenhardt, Hüffenhardt",9.0868,49.29113
"80001613","Untergriesheim, Bahnhof Untergriesheim",9.22278,49.2651
"80003956","Helmstadt (Baden), Bahnhof Helmstadt",8.97513,49.32009
"80003479","Glauberg (Hess), Bahnhof Glauburg-Glauberg",8.99602,50.31375
"80020582","Heidelberg, Orthopädie",8.77491,49.40999
"80020581","Neckargemünd, Altstadt",8.80295,49.39239
"80002904","Schlierbach (HD), Heidelberg-Schlierb./Ziegelhsn",8.76056,49.41531
"80003922","Dortelweil, Bahnhof Dortelweil",8.75114,50.20751
"80003473","Stockheim (Oberhess), Bahnhof Glauburg-Stockheim",9.01012,50.32706
"80001319","Neckargemünd, Neckargemünd",8.78843,49.39368
"80007717","Siegelsbach, Siegelsbach",9.08738,49.27123
"80003472","Effolderbach, Bahnhof Effolderbach",9.00749,50.33819
"80003957","Neckarbischofsheim, Nordbahnhof",8.94228,49.3071
"80003923","Groß-Karben, Bahnhof Groß Karben",8.75353,50.23184
"80007715","Neckarbischofsheim, Stadt",8.96369,49.29604
"80003959","Neidenstein (Baden), Neidenstein",8.89015,49.32024
"80007714","Neckarbischofsheim, Helmhof",8.99562,49.27838
"80001210","Eschelbronn, Eschelbronn",8.86779,49.32398
"80003958","Waibstadt, Waibstadt",8.91935,49.30094
"80007713","Untergimpern, Untergimpern",9.01196,49.26902
"80001173","Bammental, Bammental",8.78368,49.35959
"80003924","Okarben, Bahnhof Okarben",8.75335,50.25266
"80007712","Obergimpern, Obergimpern",9.04401,49.25541
"80002963","Reilsheim, Bahnhof Reilsheim",8.77883,49.35397
"80003471","Ranstadt, Ranstadt",8.98313,50.35673
"80001604","Schrozberg, Schrozberg",9.9749,49.34692
"80002964","Mauer (Heidelberg), Mauer (b Heidelberg)",8.79555,49.3358
"80003925","Nieder-Wöllstadt, Bahnhof Nieder Wöllstadt",8.76735,50.28029
"80003527","Assenheim (Oberhess), Bahnhof Assenheim",8.81246,50.30494
"80001300","Meckesheim, Meckesheim",8.81283,49.32065
"80003926","Bruchenbrücken, Bahnhof Bruchenbrücken",8.7884,50.30196
"80002965","Zuzenhausen, Zuzenhausen",8.82144,49.29739
"80003496","Reichelsheim (Wett), Reichelsheim (Wetterau)",8.87457,50.36015
"80002966","Hoffenheim, Bahnhof Hoffenheim",8.83841,49.27204
"80001483","Blaufelden, Blaufelden",9.96768,49.29624
"80003495","Weckesheim, Bahnhof Weckesheim",8.84367,50.35956
"15013227","Hömberg, Hömberg",8.78331,50.33549
"80001357","Sinsheim, Hauptbahnhof",8.87509,49.25036
