"stop_id","stop_name","stop_lon","stop_lat"
9027306,"Waldkrankenhaus (Berlin)",13.158376,52.562184
9027307,"Griesingerstr./Stadtrandstr. (Berlin)",13.157158,52.560174
9027308,"Hochhausweg (Berlin)",13.152818,52.550439
9027309,"Spektefeld (Berlin)",13.162465,52.548376
9027351,"Paul-Gerhardt-Ring (Berlin)",13.159555,52.54871
9027352,"Im Spektefeld/Schulzentrum (Berlin)",13.156216,52.549031
9027353,"Glühwürmchenweg (Berlin)",13.15509,52.556645
9027354,"Wolburgsweg (Berlin)",13.169247,52.555616
9027355,"Frankenwaldstr. (Berlin)",13.174744,52.554402
9027356,"Friedhof In den Kisseln (Berlin)",13.180017,52.553091
9027358,"Sandwiesenweg (Berlin)",13.165724,52.562876
9027359,"Bötzow-Bahn (Berlin)",13.172099,52.560818
9027360,"Gliensteig (Berlin)",13.177342,52.55949
9027361,"Schwanter Weg (Berlin)",13.182393,52.558136
9027362,"Freudstr. (Berlin)",13.149377,52.554148
9027363,"Am Bogen (Berlin)",13.159502,52.552306
9027364,"Beerwinkel (Berlin)",13.162054,52.551786
9027365,"Spektebrücke (Berlin)",13.161499,52.545851
9027372,"Radelandstr./Pflegeheim (Berlin)",13.161579,52.563968
9027401,"Falkenseer Chaussee/Zeppelinstr. (Berlin)",13.184733,52.547562
9027402,"Pionierstr./Zeppelinstr. (Berlin)",13.185577,52.551508
9027403,"Hohenzollernring/Falkenseer Chaussee (Berlin)",13.190894,52.546422
9027404,"Dyrotzer Str. (Berlin)",13.168064,52.541617
9027405,"Pausiner Str. (Berlin)",13.188503,52.556152
9027451,"Spekteweg (Berlin)",13.183492,52.541994
9027452,"Merziger Str. (Berlin)",13.184068,52.544774
9027453,"Westerwaldstr. (Berlin)",13.178117,52.54877
9027454,"Mülheimer Str. (Berlin)",13.172413,52.549932
9027455,"Falkenhagener Tor (Berlin)",13.190259,52.550203
9027456,"Zweibrücker Str. (Berlin)",13.188253,52.546898
9027457,"Viersener Str. (Berlin)",13.175099,52.540109
9027458,"Leuthingerweg (Berlin)",13.164237,52.541834
9028101,"Eiswerderstr. (Berlin)",13.209805,52.547938
9028151,"Kirchhofstr. (Berlin)",13.208096,52.545286
9028152,"Neue Bergstr. (Berlin)",13.209882,52.550723
9029101,"S Spandau Bhf (Berlin)",13.197477,52.534798
9029102,"Zeppelinstr./Seegefelder Str. (Berlin)",13.18244,52.53849
9029103,"Falkenseer Platz (Berlin)",13.201979,52.540989
9029104,"Borkzeile (Berlin)",13.190334,52.536632
9029106,"Borchertweg (Berlin)",13.193104,52.54365
9029152,"Dallgower Str. (Berlin)",13.186824,52.537656
9029153,"Jenneweg (Berlin)",13.194976,52.540944
9029154,"Galenstr./Hohenzollernring (Berlin)",13.197465,52.538717
9029155,"Askanierring (Berlin)",13.193387,52.545947
9029156,"Flankenschanze (Berlin)",13.198609,52.542839
9029157,"Schulzenstr. (Berlin)",13.178756,52.539084
9029201,"Wröhmännerpark (Berlin)",13.205958,52.542045
9029202,"Moritzstr. (Berlin)",13.20072,52.538603
9029203,"Hügelschanze (Berlin)",13.200832,52.548658
9029204,"Windmühlenberg (Berlin)",13.194345,52.548634
9029251,"Kurze Str./Mittelstr. (Berlin)",13.200073,52.546221
9029252,"Predigergarten (Berlin)",13.203689,52.545304
9029301,"U Altstadt Spandau (Berlin)",13.206763,52.539161
9029302,"S+U Rathaus Spandau (Berlin)",13.199891,52.535798
9029303,"Breite Str./Markt (Berlin)",13.204761,52.536036
9030101,"Krematorium Ruhleben (Berlin)",13.231795,52.527759
9030102,"Polizeidirektion 2 (Berlin)",13.228245,52.528335
9030151,"Güterbahnhof Ruhleben (Berlin)",13.221653,52.528673
9030152,"Heidereuterstr. (Berlin)",13.207656,52.528727
9030153,"Freiheit 16-43 (Berlin)",13.221418,52.530833
9030154,"Pichelswerderstr. (Berlin)",13.213783,52.53181
9030155,"Werkring (Berlin)",13.237576,52.528957
9030156,"Tiefwerderweg (Berlin)",13.207303,52.526089
9030191,"Klärwerkstr. (Berlin)",13.233024,52.529544
9030202,"S Stresow (Berlin)",13.20913,52.532505
9030251,"Stresowplatz (Berlin)",13.206765,52.533859
9030291,"Ruhlebener Str./Grunewaldstr. (Berlin)",13.204022,52.530562
9031101,"Brunsbütteler Damm/Ruhlebener Str. (Berlin)",13.198193,52.532957
9031102,"Ziegelhof (Berlin)",13.195345,52.529041
9031103,"Päwesiner Weg (Berlin)",13.176906,52.533827
9031151,"Metzer Platz (Berlin)",13.197167,52.52505
9031152,"Elsflether Weg (Berlin)",13.19365,52.533902
9031153,"Grünhofer Weg (Berlin)",13.188208,52.534316
9031154,"Nauener Str. (Berlin)",13.182455,52.534104
9031155,"Egelpfuhlstr. (Berlin)",13.170164,52.53358
9031156,"Harburger Weg (Berlin)",13.163289,52.533297
9032101,"Am Omnibushof (Berlin)",13.18624,52.51762
9032102,"Heerstr./Wilhelmstr. (Berlin)",13.179158,52.516693
9032103,"Weinmeisterhornweg (Berlin)",13.171583,52.511017
9032104,"Melanchthonplatz (Berlin)",13.188927,52.521664
9032105,"Lutoner Str. (Berlin)",13.177503,52.525302
9032106,"Gatower Str./Heerstr. (Berlin)",13.184843,52.51554
9032152,"Földerichplatz (Berlin)",13.193449,52.521053
9032153,"Kolonie Hasenheide (Berlin)",13.184598,52.523406
